Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,151.21
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 01:44:43
End Time:,March 06, 2026, 01:47:15
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
952,952.0,5
953,953.0,4
954,954.0,2
955,955.0,3
956,956.0,5
957,957.0,0
958,958.0,1
959,959.0,3
960,960.0,6
961,961.0,1
962,962.0,6
963,963.0,4
964,964.0,4
965,965.0,9
966,966.0,4
967,967.0,3
968,968.0,4
969,969.0,2
970,970.0,4
971,971.0,0
972,972.0,2
973,973.0,9
974,974.0,3
975,975.0,1
976,976.0,3
977,977.0,8
978,978.0,8
979,979.0,3
980,980.0,4
981,981.0,2
982,982.0,5
983,983.0,2
984,984.0,2
985,985.0,1
986,986.0,6
987,987.0,3
988,988.0,2
989,989.0,2
990,990.0,4
991,991.0,3
992,992.0,4
993,993.0,7
994,994.0,4
995,995.0,2
996,996.0,1
997,997.0,5
998,998.0,2
999,999.0,3
1000,1000.0,3
1001,1001.0,6
1002,1002.0,3
1003,1003.0,4
1004,1004.0,3
1005,1005.0,5
1006,1006.0,2
1007,1007.0,4
1008,1008.0,3
1009,1009.0,2
1010,1010.0,5
1011,1011.0,3
1012,1012.0,1
1013,1013.0,5
1014,1014.0,2
1015,1015.0,3
1016,1016.0,0
1017,1017.0,1
1018,1018.0,1
1019,1019.0,1
1020,1020.0,4
1021,1021.0,2
1022,1022.0,4
1023,1023.0,4
